fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio
6.9,0.21,0.62,6.3,0.042,7.0,109.0,0.99358,2.96,0.59,10.2,6,medium,white,80.47800000000001,0.08573771714008797,6.422018348623854,147.82608695652172
7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.99278,2.99,0.4,10.8,6,medium,white,85.212,0.08449514152936206,14.414414414414415,150.0
6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,3.24,0.52,10.5,3,low,white,82.845,0.08208099462852314,25.925925925925924,154.41176470588235
7.2,0.28,0.38,2.0,0.052,23.0,156.0,0.9912,3.13,0.52,11.1,5,low,white,87.57900000000001,0.08221148905559551,14.743589743589745,154.16666666666666
7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,5,low,white,86.001,0.091859396983756,15.217391304347828,137.9746835443038
7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4,5,low,white,89.946,0.07782447246125453,11.864406779661017,162.85714285714286
7.4,0.34,0.28,12.1,0.049,31.0,149.0,0.99677,3.22,0.49,10.3,5,low,white,81.26700000000001,0.0910578709685358,20.80536912751678,139.1891891891892
6.3,0.43,0.32,8.8,0.042,18.0,106.0,0.99172,3.28,0.33,12.9,7,medium,white,101.781,0.06189760367848616,16.9811320754717,204.7619047619048
6.8,0.41,0.3,8.8,0.045,28.0,131.0,0.9953,3.12,0.59,9.9,5,low,white,78.111,0.08705560036358514,21.374045801526716,145.58823529411765
6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,6,medium,white,89.15700000000001,0.0706618661462364,32.82442748091603,179.36507936507937
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,medium,white,90.735,0.05620763762605389,30.0,225.49019607843138
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,medium,white,90.735,0.05620763762605389,30.0,225.49019607843138
6.3,0.3,0.2,3.7,0.039,34.0,132.0,0.99158,3.0,0.38,10.7,5,low,white,84.423,0.07462421378060481,25.757575757575758,169.84126984126985
6.9,0.28,0.28,12.2,0.042,52.0,139.0,0.99522,3.03,0.56,10.4,6,medium,white,82.056,0.08408891488739398,37.410071942446045,150.72463768115944
7.0,0.33,0.28,5.7,0.033,39.0,204.0,0.99176,3.17,0.64,12.5,6,medium,white,98.625,0.07097591888466413,19.11764705882353,178.57142857142858
6.7,0.26,0.49,8.1,0.052,48.0,197.0,0.99558,3.19,0.48,9.5,5,low,white,74.955,0.08938696551264093,24.36548223350254,141.79104477611938
7.3,0.24,0.3,2.5,0.042,31.0,104.0,0.9911,3.05,0.56,11.3,7,medium,white,89.15700000000001,0.08187803537579774,29.807692307692307,154.7945205479452
6.7,0.46,0.21,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0,6,medium,white,102.57000000000001,0.06532124402846835,13.636363636363635,194.02985074626866
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,medium,white,90.735,0.05620763762605389,30.0,225.49019607843138
5.1,0.23,0.18,1.0,0.053,13.0,99.0,0.98956,3.22,0.39,11.5,5,low,white,90.735,0.05620763762605389,13.131313131313133,225.49019607843138
6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,6,medium,white,89.15700000000001,0.0706618661462364,32.82442748091603,179.36507936507937
7.1,0.44,0.23,5.8,0.035,24.0,100.0,0.99062,3.15,0.57,13.2,7,medium,white,104.14800000000001,0.06817221646118983,24.0,185.91549295774647
4.8,0.26,0.23,10.6,0.034,23.0,111.0,0.99274,3.46,0.28,11.5,7,medium,white,90.735,0.052901306000991896,20.72072072072072,239.58333333333334
6.8,0.31,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,9.6,5,low,white,75.744,0.08977608787494719,23.076923076923077,141.1764705882353
6.8,0.31,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,9.6,5,low,white,75.744,0.08977608787494719,23.076923076923077,141.1764705882353
7.0,0.15,0.29,16.4,0.058,45.0,110.0,0.9978,3.15,0.37,9.7,6,medium,white,76.533,0.0914638129957012,40.909090909090914,138.57142857142856
6.5,0.41,0.22,4.8,0.052,49.0,142.0,0.9946,3.14,0.62,9.2,5,low,white,72.58800000000001,0.08954648151209565,34.50704225352113,141.53846153846152
6.2,0.31,0.23,3.3,0.052,34.0,113.0,0.99429,3.16,0.48,8.4,5,low,white,66.276,0.093548192407508,30.08849557522124,135.48387096774195
8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,12.4,6,medium,white,97.836,0.08176949180260845,39.80582524271845,155.0
8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,12.4,6,medium,white,97.836,0.08176949180260845,39.80582524271845,155.0
6.5,0.41,0.22,4.8,0.052,49.0,142.0,0.9946,3.14,0.62,9.2,5,low,white,72.58800000000001,0.08954648151209565,34.50704225352113,141.53846153846152
6.2,0.31,0.23,3.3,0.052,34.0,113.0,0.99429,3.16,0.48,8.4,5,low,white,66.276,0.093548192407508,30.08849557522124,135.48387096774195
6.7,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7,6,medium,white,92.313,0.07257916003163152,28.57142857142857,174.62686567164178
6.6,0.21,0.5,8.7,0.036,41.0,191.0,0.99294,2.96,0.56,11.0,6,medium,white,86.79,0.07604562737642584,21.465968586387437,166.66666666666669
7.5,0.26,0.31,1.6,0.032,36.0,109.0,0.99044,2.97,0.43,11.9,6,medium,white,93.891,0.07987986068952295,33.02752293577982,158.66666666666666
7.5,0.34,0.28,4.0,0.028,46.0,100.0,0.98958,3.2,0.5,13.2,7,medium,white,104.14800000000001,0.07201290471252447,46.0,176.0
6.7,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7,6,medium,white,92.313,0.07257916003163152,28.57142857142857,174.62686567164178
6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,9.1,5,low,white,71.799,0.08913773172328306,20.454545454545457,142.18749999999997
6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,6,medium,white,99.414,0.0673949343150864,18.34862385321101,188.0597014925373
6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,9.1,5,low,white,71.799,0.08913773172328306,20.454545454545457,142.18749999999997
7.1,0.39,0.79,1.4,0.194,23.0,90.0,0.99212,3.17,0.46,10.5,6,medium,white,82.845,0.08570221497978152,25.555555555555554,147.88732394366198
8.2,0.31,0.43,7.0,0.047,18.0,87.0,0.99628,3.23,0.64,10.6,5,low,white,83.634,0.09804624913312766,20.689655172413794,129.26829268292684
6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,6,medium,white,99.414,0.0673949343150864,18.34862385321101,188.0597014925373
5.9,0.17,0.29,3.1,0.03,32.0,123.0,0.98913,3.41,0.33,13.7,7,medium,white,108.093,0.05458262792225214,26.01626016260163,232.20338983050843
5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,6,medium,white,94.68,0.06231516687790452,40.86021505376344,203.38983050847457
6.6,0.32,0.26,4.6,0.031,26.0,120.0,0.99198,3.4,0.73,12.5,7,medium,white,98.625,0.06692015209125475,21.666666666666668,189.3939393939394
5.9,0.12,0.27,4.8,0.03,40.0,110.0,0.99226,3.55,0.68,12.1,6,medium,white,95.46900000000001,0.06180016549874828,36.36363636363637,205.08474576271186
5.9,0.18,0.29,4.6,0.032,68.0,137.0,0.99159,3.21,0.38,11.3,6,medium,white,89.15700000000001,0.06617539845441188,49.63503649635037,191.52542372881356
5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,6,medium,white,94.68,0.06231516687790452,40.86021505376344,203.38983050847457
5.4,0.17,0.27,2.7,0.049,28.0,104.0,0.99224,3.46,0.55,10.3,6,medium,white,81.26700000000001,0.06644763557163424,26.923076923076923,190.74074074074073
6.1,0.21,0.3,6.3,0.039,47.0,136.0,0.99068,3.27,0.31,12.7,6,medium,white,100.203,0.06087642086564274,34.55882352941176,208.1967213114754
7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5,low,white,72.58800000000001,0.10056758692896896,25.120772946859905,126.02739726027397
7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5,low,white,72.58800000000001,0.10056758692896896,25.120772946859905,126.02739726027397
6.2,0.22,0.3,12.4,0.054,108.0,152.0,0.99728,3.1,0.47,9.5,6,medium,white,74.955,0.08271629644453339,71.05263157894737,153.2258064516129
6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,6,medium,white,79.68900000000001,0.08156709207042377,56.00000000000001,155.3846153846154
6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,6,medium,white,79.68900000000001,0.08156709207042377,56.00000000000001,155.3846153846154
6.6,0.39,0.22,4.0,0.038,17.0,98.0,0.99018,3.25,0.53,13.0,7,medium,white,102.57000000000001,0.06434630008774495,17.346938775510203,196.96969696969697
6.0,0.31,0.38,4.8,0.04,41.0,101.0,0.98968,3.24,0.56,13.1,6,medium,white,103.35900000000001,0.05805009723391286,40.5940594059406,218.33333333333331
8.4,0.23,0.32,1.3,0.048,59.0,113.0,0.99178,3.1,0.55,11.0,6,medium,white,86.79,0.0967853439336329,52.21238938053098,130.95238095238096
7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2,5,low,white,72.58800000000001,0.10056758692896896,25.120772946859905,126.02739726027397
6.0,0.22,0.25,11.1,0.056,112.0,177.0,0.9961,3.08,0.36,9.4,6,medium,white,74.166,0.0808996035919424,63.2768361581921,156.66666666666666
6.2,0.22,0.3,12.4,0.054,108.0,152.0,0.99728,3.1,0.47,9.5,6,medium,white,74.955,0.08271629644453339,71.05263157894737,153.2258064516129
6.1,0.23,0.27,9.8,0.055,74.0,134.0,0.99534,3.16,0.4,10.2,6,medium,white,80.47800000000001,0.07579711225428067,55.223880597014926,167.21311475409837
6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,6,medium,white,79.68900000000001,0.08156709207042377,56.00000000000001,155.3846153846154
7.3,0.36,0.54,13.3,0.054,63.0,193.0,0.99864,3.06,0.49,8.6,4,low,white,67.854,0.10758393020308309,32.64248704663213,117.8082191780822
7.6,0.37,0.51,11.7,0.094,58.0,181.0,0.99776,2.91,0.51,9.0,5,low,white,71.01,0.10702717927052527,32.04419889502763,118.42105263157896
6.7,0.26,0.51,8.0,0.062,50.0,194.0,0.99545,3.13,0.5,9.6,5,low,white,75.744,0.08845585128855091,25.773195876288657,143.28358208955223
7.4,0.22,0.27,1.6,0.057,45.0,98.0,0.99299,3.29,0.44,9.9,7,medium,white,78.111,0.09473697686625443,45.91836734693878,133.78378378378378
6.1,0.22,0.28,16.55,0.059,54.0,135.0,0.99665,3.2,0.38,10.5,5,low,white,82.845,0.07363148047558693,40.0,172.13114754098362
7.1,0.28,0.31,1.5,0.053,20.0,98.0,0.99069,3.15,0.5,11.4,5,low,white,89.946,0.07893625063927245,20.408163265306122,160.56338028169014
6.5,0.35,0.31,10.2,0.069,58.0,170.0,0.99692,3.18,0.49,9.4,5,low,white,74.166,0.08764123722460428,34.11764705882353,144.6153846153846
6.8,0.73,0.2,6.6,0.054,25.0,65.0,0.99324,3.12,0.28,11.1,4,low,white,87.57900000000001,0.07764418410806243,38.46153846153847,163.23529411764704
6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,medium,white,70.221,0.08544452514205152,37.83783783783784,148.33333333333334
6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,medium,white,70.221,0.08544452514205152,37.83783783783784,148.33333333333334
7.1,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,5,low,white,85.212,0.0833215978970098,21.705426356589147,152.11267605633805
6.8,0.33,0.31,7.4,0.045,34.0,143.0,0.99226,3.06,0.55,12.2,6,medium,white,96.25800000000001,0.07064347898356499,23.776223776223777,179.41176470588235
6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,medium,white,70.221,0.08544452514205152,37.83783783783784,148.33333333333334
7.2,0.24,0.36,2.0,0.029,21.0,63.0,0.99076,3.13,0.63,12.5,6,medium,white,98.625,0.07300380228136882,33.33333333333333,173.61111111111111
6.8,0.33,0.31,7.4,0.045,34.0,143.0,0.99226,3.06,0.55,12.2,6,medium,white,96.25800000000001,0.07064347898356499,23.776223776223777,179.41176470588235
7.2,0.24,0.36,2.0,0.029,21.0,63.0,0.99076,3.13,0.63,12.5,6,medium,white,98.625,0.07300380228136882,33.33333333333333,173.61111111111111
6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,6,medium,white,70.221,0.08544452514205152,37.83783783783784,148.33333333333334
6.2,0.27,0.26,12.1,0.046,43.0,127.0,0.9951,3.16,0.37,10.8,6,medium,white,85.212,0.07275970520583955,33.85826771653544,174.19354838709677
6.4,0.38,0.26,8.2,0.043,28.0,98.0,0.99234,2.99,0.31,11.4,6,medium,white,89.946,0.071153803393147,28.57142857142857,178.125
7.1,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,5,low,white,85.212,0.0833215978970098,21.705426356589147,152.11267605633805
6.0,0.21,0.3,8.7,0.036,47.0,127.0,0.99368,3.18,0.39,10.6,5,low,white,83.634,0.07174115790228855,37.00787401574803,176.66666666666666
7.0,0.34,0.1,3.5,0.044,17.0,63.0,0.9937,3.01,0.39,9.2,5,low,white,72.58800000000001,0.09643467239764147,26.984126984126984,131.42857142857142
5.9,0.435,0.16,6.4,0.031,21.0,134.0,0.99151,3.24,0.46,12.2,6,medium,white,96.25800000000001,0.061293606765151984,15.671641791044777,206.77966101694915
7.0,0.25,0.33,2.1,0.021,17.0,76.0,0.99021,3.26,0.45,12.3,6,medium,white,97.04700000000001,0.07212999886652859,22.36842105263158,175.71428571428572
6.7,0.26,0.29,7.7,0.038,40.0,179.0,0.99479,3.23,0.56,10.4,6,medium,white,82.056,0.08165155503558545,22.3463687150838,155.22388059701493
7.0,0.24,0.3,12.3,0.035,72.0,172.0,0.9954,2.99,0.57,10.4,6,medium,white,82.056,0.08530759481329823,41.86046511627907,148.57142857142858
8.5,0.23,0.34,1.3,0.035,54.0,110.0,0.99176,3.07,0.55,11.0,7,medium,white,86.79,0.09793755040903329,49.09090909090909,129.41176470588235
6.0,0.21,0.3,8.7,0.036,47.0,127.0,0.99368,3.18,0.39,10.6,5,low,white,83.634,0.07174115790228855,37.00787401574803,176.66666666666666
7.0,0.34,0.1,3.5,0.044,17.0,63.0,0.9937,3.01,0.39,9.2,5,low,white,72.58800000000001,0.09643467239764147,26.984126984126984,131.42857142857142
4.8,0.65,0.12,1.1,0.013,4.0,10.0,0.99246,3.32,0.36,13.5,4,low,white,106.515,0.04506407548232643,40.0,281.25
6.1,0.22,0.38,2.8,0.144,12.0,65.0,0.9908,2.95,0.64,11.4,6,medium,white,89.946,0.06781846885909323,18.461538461538463,186.88524590163937
5.8,0.27,0.26,3.5,0.071,26.0,69.0,0.98994,3.1,0.38,11.5,6,medium,white,90.735,0.06392241141786521,37.68115942028986,198.27586206896552
5.0,0.455,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,7,medium,white,110.46000000000001,0.045265254390729676,31.132075471698112,280.0
6.5,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,7,medium,white,98.625,0.06590621039290241,38.63636363636363,192.30769230769232
6.5,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,7,medium,white,98.625,0.06590621039290241,38.63636363636363,192.30769230769232
6.7,0.31,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,12.8,7,medium,white,100.992,0.06634188846641317,36.144578313253014,191.04477611940297
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,7,medium,white,88.36800000000001,0.07016114430563099,32.608695652173914,180.64516129032256
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,7,medium,white,88.36800000000001,0.07016114430563099,32.608695652173914,180.64516129032256
7.1,0.37,0.3,6.2,0.04,49.0,139.0,0.99021,3.17,0.27,13.6,6,medium,white,107.304,0.06616715127115484,35.25179856115108,191.5492957746479
7.2,0.23,0.82,1.3,0.149,70.0,109.0,0.99304,2.93,0.42,9.2,6,medium,white,72.58800000000001,0.0991899487518598,64.22018348623854,127.77777777777777
6.5,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,7,medium,white,98.625,0.06590621039290241,38.63636363636363,192.30769230769232
7.2,0.25,0.32,1.5,0.054,24.0,105.0,0.99154,3.17,0.48,11.1,6,medium,white,87.57900000000001,0.08221148905559551,22.857142857142858,154.16666666666666
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,3.23,0.43,11.2,7,medium,white,88.36800000000001,0.07016114430563099,32.608695652173914,180.64516129032256
4.7,0.455,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,7,medium,white,110.46000000000001,0.042549339127285896,31.132075471698112,297.8723404255319
7.1,0.37,0.3,6.2,0.04,49.0,139.0,0.99021,3.17,0.27,13.6,6,medium,white,107.304,0.06616715127115484,35.25179856115108,191.5492957746479
6.2,0.28,0.51,7.9,0.056,49.0,206.0,0.9956,3.18,0.52,9.4,5,low,white,74.166,0.08359625704500716,23.78640776699029,151.61290322580646
6.4,0.35,0.28,1.6,0.037,31.0,113.0,0.98779,3.12,0.4,14.2,7,medium,white,112.03800000000001,0.057123475963512374,27.43362831858407,221.87499999999994
6.6,0.31,0.28,1.4,0.035,28.0,107.0,0.98836,3.0,0.4,13.2,6,medium,white,104.14800000000001,0.06337135614702154,26.168224299065418,200.0
7.4,0.25,0.37,2.6,0.05,24.0,132.0,0.99138,3.04,0.53,11.2,6,medium,white,88.36800000000001,0.0837407206228499,18.181818181818183,151.35135135135133
7.3,0.36,0.34,14.8,0.057,46.0,173.0,0.99751,3.14,0.57,10.2,5,low,white,80.47800000000001,0.09070801958299161,26.589595375722542,139.72602739726028
6.7,0.31,0.3,2.4,0.038,30.0,83.0,0.98867,3.09,0.36,12.8,7,medium,white,100.992,0.06634188846641317,36.144578313253014,191.04477611940297
8.6,0.31,0.3,0.9,0.045,16.0,109.0,0.99249,2.95,0.39,10.1,5,low,white,79.68900000000001,0.10791953720086836,14.678899082568808,117.44186046511629
8.6,0.31,0.3,0.9,0.045,16.0,109.0,0.99249,2.95,0.39,10.1,5,low,white,79.68900000000001,0.10791953720086836,14.678899082568808,117.44186046511629
8.6,0.22,0.33,1.2,0.031,38.0,95.0,0.99239,2.83,0.31,10.3,5,low,white,81.26700000000001,0.10582401220667674,40.0,119.76744186046513
6.9,0.14,0.29,9.9,0.056,30.0,91.0,0.99512,3.19,0.33,9.9,6,medium,white,78.111,0.0883358297806967,32.967032967032964,143.47826086956522
6.5,0.22,0.31,3.9,0.046,17.0,106.0,0.99098,3.15,0.31,11.5,5,low,white,90.735,0.07163718520967653,16.037735849056602,176.9230769230769
6.6,0.32,0.47,15.6,0.063,27.0,173.0,0.99872,3.18,0.56,9.0,5,low,white,71.01,0.09294465568229826,15.606936416184972,136.36363636363637
6.6,0.32,0.47,15.6,0.063,27.0,173.0,0.99872,3.18,0.56,9.0,5,low,white,71.01,0.09294465568229826,15.606936416184972,136.36363636363637
6.1,0.28,0.26,1.5,0.03,25.0,101.0,0.98894,3.03,0.41,12.1,6,medium,white,95.46900000000001,0.06389508636311263,24.752475247524753,198.36065573770492
6.2,0.3,0.28,1.6,0.036,28.0,106.0,0.988245,3.14,0.41,13.3,6,medium,white,104.937,0.05908306888895242,26.41509433962264,214.51612903225805
6.9,0.22,0.28,7.8,0.05,43.0,116.0,0.99326,3.22,0.6,11.5,8,high,white,90.735,0.07604562737642585,37.06896551724138,166.66666666666666
8.7,0.31,0.21,5.6,0.039,28.0,67.0,0.99328,2.96,0.52,11.0,4,low,white,86.79,0.10024196335983407,41.7910447761194,126.4367816091954
7.3,0.27,0.3,1.3,0.04,26.0,84.0,0.99222,3.28,0.53,10.7,6,medium,white,84.423,0.0864693270791135,30.952380952380953,146.5753424657534
7.0,0.46,0.2,16.7,0.046,50.0,184.0,0.99898,3.08,0.56,9.4,5,low,white,74.166,0.09438287085726614,27.173913043478258,134.2857142857143
5.7,0.23,0.25,7.95,0.042,16.0,108.0,0.99486,3.44,0.61,10.3,6,medium,white,81.26700000000001,0.07013917088116947,14.814814814814813,180.70175438596493
6.5,0.36,0.36,6.7,0.185,51.5,151.0,0.99528,3.17,0.42,9.3,5,low,white,73.37700000000001,0.08858361611949248,34.105960264900666,143.07692307692307
8.2,0.18,0.38,1.1,0.04,41.0,92.0,0.99062,2.88,0.6,12.0,6,medium,white,94.68,0.0866075200675961,44.565217391304344,146.34146341463418
6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0,6,medium,white,86.79,0.07143680147482429,29.559748427672954,177.41935483870967
6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.996,3.16,0.5,9.3,5,low,white,73.37700000000001,0.0940349155729997,24.324324324324326,134.7826086956522
4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.99138,3.24,0.4,10.1,5,low,white,79.68900000000001,0.06148903863770407,22.377622377622377,206.1224489795918
7.2,0.23,0.39,1.5,0.053,26.0,106.0,0.99166,3.18,0.47,11.1,6,medium,white,87.57900000000001,0.08221148905559551,24.528301886792452,154.16666666666666
6.4,0.2,0.15,6.6,0.046,26.0,113.0,0.99408,2.99,0.58,9.9,6,medium,white,78.111,0.08193468269513897,23.008849557522122,154.6875
6.1,0.27,0.32,6.2,0.048,47.0,161.0,0.99281,3.22,0.6,11.0,6,medium,white,86.79,0.07028459499942388,29.19254658385093,180.327868852459
6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0,6,medium,white,86.79,0.07143680147482429,29.559748427672954,177.41935483870967
6.0,0.3,0.33,2.1,0.042,31.0,127.0,0.98964,3.32,0.42,12.5,6,medium,white,98.625,0.060836501901140684,24.409448818897637,208.33333333333334
6.1,0.3,0.32,2.2,0.042,41.0,142.0,0.98952,3.31,0.44,12.7,7,medium,white,100.203,0.06087642086564274,28.87323943661972,208.1967213114754
5.7,0.14,0.3,5.4,0.045,26.0,105.0,0.99469,3.32,0.45,9.3,5,low,white,73.37700000000001,0.07768101721247801,24.761904761904763,163.1578947368421
6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.996,3.16,0.5,9.3,5,low,white,73.37700000000001,0.0940349155729997,24.324324324324326,134.7826086956522
4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.99138,3.24,0.4,10.1,5,low,white,79.68900000000001,0.06148903863770407,22.377622377622377,206.1224489795918
6.3,0.33,0.2,17.9,0.066,36.0,161.0,0.9991,3.14,0.51,8.8,5,low,white,69.432,0.09073625993778084,22.36024844720497,139.6825396825397
7.0,0.16,0.3,2.6,0.043,34.0,90.0,0.99047,2.88,0.47,11.2,6,medium,white,88.36800000000001,0.07921419518377693,37.77777777777778,160.0
8.4,0.22,0.3,1.3,0.038,45.0,122.0,0.99178,3.13,0.54,10.8,7,medium,white,85.212,0.09857766511758907,36.885245901639344,128.57142857142858
6.3,0.33,0.2,17.9,0.066,36.0,161.0,0.9991,3.14,0.51,8.8,5,low,white,69.432,0.09073625993778084,22.36024844720497,139.6825396825397
7.0,0.16,0.3,2.6,0.043,34.0,90.0,0.99047,2.88,0.47,11.2,6,medium,white,88.36800000000001,0.07921419518377693,37.77777777777778,160.0
5.4,0.24,0.18,2.3,0.05,22.0,145.0,0.99207,3.24,0.46,10.3,5,low,white,81.26700000000001,0.06644763557163424,15.172413793103448,190.74074074074073
7.7,0.31,0.36,4.3,0.026,15.0,87.0,0.99152,3.11,0.48,12.0,5,low,white,94.68,0.08132657372201098,17.24137931034483,155.84415584415586
5.6,0.185,0.19,7.1,0.048,36.0,110.0,0.99438,3.26,0.41,9.5,6,medium,white,74.955,0.07471149356280435,32.72727272727273,169.64285714285717
5.6,0.185,0.19,7.1,0.048,36.0,110.0,0.99438,3.26,0.41,9.5,6,medium,white,74.955,0.07471149356280435,32.72727272727273,169.64285714285717
6.6,0.43,0.24,11.9,0.04,54.0,159.0,0.99622,3.14,0.54,9.8,6,medium,white,77.322,0.08535733685109023,33.9622641509434,148.4848484848485
7.6,0.39,0.46,11.7,0.084,55.0,170.0,0.99773,2.91,0.51,9.0,5,low,white,71.01,0.10702717927052527,32.35294117647059,118.42105263157896
7.2,0.58,0.27,5.8,0.032,40.0,118.0,0.99088,3.17,0.53,13.0,7,medium,white,102.57000000000001,0.0701959637320854,33.89830508474576,180.55555555555557
6.0,0.34,0.32,3.8,0.044,13.0,116.0,0.99108,3.39,0.44,11.8,7,medium,white,93.102,0.06444544692917445,11.206896551724139,196.66666666666669
7.5,0.35,0.48,12.4,0.056,61.0,176.5,0.99803,2.97,0.52,8.8,5,low,white,69.432,0.10801935706878672,34.56090651558073,117.33333333333333
7.3,0.38,0.23,6.5,0.05,18.0,102.0,0.99304,3.1,0.55,11.2,4,low,white,88.36800000000001,0.08260908926308165,17.647058823529413,153.42465753424656
5.4,0.185,0.19,7.1,0.048,36.0,110.0,0.99438,3.26,0.41,9.5,6,medium,white,74.955,0.07204322593556134,32.72727272727273,175.9259259259259
