fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,medium,red,80.47800000000001,0.10189120007952482,35.714285714285715,124.39024390243902,0.43310000000000004
6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,5,low,red,89.946,0.06781846885909323,38.46153846153847,186.88524590163937,0.4736761904761905
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,low,red,74.955,0.09605763458074845,58.333333333333336,131.94444444444443,0.5532611111111111
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,low,red,74.955,0.09605763458074845,58.333333333333336,131.94444444444443,0.5532611111111111
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5,low,red,85.212,0.0809745106323053,51.21951219512195,156.52173913043478,0.35542142857142855
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,5,low,red,78.9,0.11406844106463877,43.83561643835616,111.11111111111111,0.49827
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,medium,red,93.102,0.07733453631500935,17.391304347826086,163.88888888888889,0.43187826086956527
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,low,red,81.26700000000001,0.09351889450822595,24.561403508771928,135.5263157894737,0.5246842105263159
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,low,red,81.26700000000001,0.09351889450822595,24.561403508771928,135.5263157894737,0.5246842105263159
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,5,low,red,78.9,0.09125475285171102,25.0,138.88888888888889,0.432904347826087
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,low,red,79.68900000000001,0.07654757871224384,15.625,165.5737704918033,0.5525777777777777
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,low,red,79.68900000000001,0.07654757871224384,14.285714285714285,165.5737704918033,0.5525777777777777
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,medium,red,87.57900000000001,0.08335331529247877,40.298507462686565,152.05479452054794,0.398592
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,low,red,74.955,0.09872590220799146,53.06122448979592,128.3783783783784,0.18469629629629628
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,medium,red,79.16299999999974,0.14653310258580446,21.428571428571427,86.49425287356293,0.7121714285714287
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,5,low,red,86.001,0.1069755002848804,28.947368421052634,118.47826086956523,0.4334739130434783
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,low,red,79.68900000000001,0.10415490218223343,24.074074074074073,121.68674698795179,0.39889600000000003
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,medium,red,79.16299999999974,0.14653310258580446,21.428571428571427,86.49425287356293,0.7121714285714287
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,4,low,red,77.322,0.10346343860738211,17.46031746031746,122.50000000000001,0.49826
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,medium,red,93.102,0.07733453631500935,32.25806451612903,163.88888888888889,0.5236842105263159
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,5,low,red,74.955,0.10406243746247748,23.809523809523807,121.79487179487181,0.4532272727272727
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,low,red,77.322,0.09441038772923617,22.22222222222222,134.24657534246575,0.5857411764705882
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,medium,red,82.845,0.08328806807894261,8.571428571428571,152.17391304347825,0.4532954545454545
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,medium,red,77.322,0.10346343860738211,21.62162162162162,122.50000000000001,0.47455238095238095
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,4,low,red,82.056,0.0804328751096812,50.0,157.5757575757576,0.6212249999999999
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,low,red,72.58800000000001,0.11985452140849726,18.181818181818183,105.74712643678161,0.5860176470588235
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,6,medium,red,91.524,0.08194571915563131,35.714285714285715,154.66666666666666,0.32089032258064515
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,low,red,72.58800000000001,0.11985452140849726,18.181818181818183,105.74712643678161,0.5860176470588235
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5,low,red,73.37700000000001,0.10493751448001416,38.20224719101123,120.7792207792208,0.2622736842105263
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,3,low,red,77.322,0.08794392281627479,55.172413793103445,144.11764705882354,0.828925
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,5,low,red,78.111,0.09217651803203133,13.0,137.5,0.49793
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,low,red,78.9,0.10392902408111532,22.58064516129032,121.95121951219514,0.7104285714285715
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6,medium,red,96.25800000000001,0.054021483928608525,31.08108108108108,234.61538461538458,0.4327391304347826
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,medium,red,78.111,0.09217651803203133,35.714285714285715,137.5,0.498045
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,medium,red,85.212,0.08801577242641881,31.428571428571427,144.00000000000003,0.3829115384615384
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,medium,red,85.212,0.08801577242641881,31.428571428571427,144.00000000000003,0.3829115384615384
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,5,low,red,75.744,0.08977608787494719,16.0,141.1764705882353,0.5529666666666666
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,low,red,78.111,0.1024183533689237,23.809523809523807,123.75,0.474347619047619
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,low,red,78.111,0.1024183533689237,23.809523809523807,123.75,0.474347619047619
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,low,red,74.955,0.09472350076712693,23.809523809523807,133.80281690140845,0.5532944444444444
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,low,red,72.58800000000001,0.11021105416873311,40.0,114.99999999999999,0.29314117647058824
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,low,red,75.744,0.09769750739332489,34.78260869565217,129.7297297297297,0.5533888888888888
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,low,red,75.744,0.09769750739332489,34.78260869565217,129.7297297297297,0.5533888888888888
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,5,low,red,81.26700000000001,0.08121377680977516,14.285714285714285,156.0606060606061,0.16347213114754097
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,5,low,red,76.533,0.08754393529588543,32.432432432432435,144.77611940298507,0.45238181818181816
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6,medium,red,98.625,0.060836501901140684,45.45454545454545,208.33333333333334,0.431704347826087
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,5,low,red,86.79,0.09217651803203133,15.151515151515152,137.5,0.41505000000000003
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5,low,red,77.322,0.09182380176405162,41.66666666666667,138.0281690140845,0.7647692307692308
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5,low,red,80.47800000000001,0.099406048858073,32.20338983050847,127.49999999999999,0.49806
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,5,low,red,72.58800000000001,0.0881688433349865,36.986301369863014,143.74999999999997,0.25556153846153845
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,medium,red,75.3495,0.11413479850563041,25.0,111.046511627907,0.6234062499999999
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,low,red,75.3495,0.11546194732546332,36.36363636363637,109.77011494252875,0.6234062499999999
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,low,red,78.111,0.09345674744914288,16.346153846153847,135.6164383561644,0.49792
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7,medium,red,80.47800000000001,0.08698029275081388,46.42857142857143,145.7142857142857,0.45299999999999996
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,medium,red,87.57900000000001,0.08221148905559551,41.66666666666667,154.16666666666666,0.45254545454545453
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,low,red,78.111,0.10113812395181217,23.404255319148938,125.31645569620254,0.47438095238095235
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,low,red,78.111,0.10113812395181217,23.404255319148938,125.31645569620254,0.47438095238095235
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,medium,red,93.891,0.08094492549871658,25.0,156.57894736842107,0.49815
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8,high,red,78.9,0.09125475285171102,23.076923076923077,138.88888888888889,0.5858823529411765
8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,6,medium,red,84.423,0.0947609063880696,26.08695652173913,133.75,0.38403846153846155
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,7,medium,red,89.15700000000001,0.08636450306762228,52.94117647058824,146.75324675324677,0.4976
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,medium,red,86.001,0.0953477285147847,36.36363636363637,132.9268292682927,0.1955686274509804
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,medium,red,84.423,0.0710706797910522,74.07407407407408,178.33333333333331,0.4738095238095238
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,medium,red,97.836,0.08279161045014105,66.0377358490566,153.08641975308643,0.4522727272727272
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,medium,red,84.423,0.0710706797910522,74.07407407407408,178.33333333333331,0.4738095238095238
6.6,0.96,0.0,1.8,0.082,5.0,16.0,0.9936,3.5,0.44,11.9,6,medium,red,93.891,0.0702942774067802,31.25,180.3030303030303,0.552
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,medium,red,83.634,0.07652390176244112,42.10526315789473,165.62499999999997,0.415125
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,medium,red,86.001,0.0953477285147847,36.36363636363637,132.9268292682927,0.1955686274509804
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,low,red,79.68900000000001,0.12423295561495312,13.48314606741573,102.020202020202,0.49815
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,low,red,75.744,0.13202365863962823,20.0,96.0,0.4542727272727272
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,low,red,74.166,0.08359625704500716,44.44444444444444,151.61290322580646,0.622875
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,low,red,75.744,0.13202365863962823,20.0,96.0,0.4542727272727272
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7,medium,red,95.46900000000001,0.07646461154929872,56.75675675675676,165.75342465753425,0.39808
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,low,red,77.322,0.10087685264219756,15.789473684210526,125.64102564102566,0.621875
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,5,low,red,78.111,0.09857766511758907,24.06015037593985,128.57142857142858,0.45254545454545453
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,low,red,77.322,0.10087685264219756,15.789473684210526,125.64102564102566,0.621875
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,low,red,74.166,0.101124504489928,41.37931034482759,125.33333333333334,0.6228125
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,6,medium,red,89.946,0.07782447246125453,70.9090909090909,162.85714285714286,0.47409523809523807
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,4,low,red,86.79,0.07374121442562508,45.16129032258064,171.875,0.2555897435897436
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,medium,red,75.744,0.10957963667089143,34.78260869565217,115.66265060240963,0.7124285714285714
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,medium,red,75.744,0.10957963667089143,34.78260869565217,115.66265060240963,0.7124285714285714
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,6,medium,red,95.46900000000001,0.08065445327802742,38.333333333333336,157.14285714285714,0.5539444444444445
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,low,red,88.36800000000001,0.08600398334238638,26.08695652173913,147.36842105263156,0.39828
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,5,low,red,86.79,0.08987210508123054,49.09090909090909,141.02564102564102,0.5243157894736842
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,5,low,red,89.15700000000001,0.08860773691353455,56.71641791044776,143.03797468354432,0.4527272727272727
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5,low,red,82.056,0.09018231451691529,38.297872340425535,140.54054054054055,0.5531111111111111
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,6,medium,red,78.111,0.09729743570047751,17.56756756756757,130.26315789473685,0.47419047619047616
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,6,medium,red,92.313,0.06391299166964566,27.27272727272727,198.30508474576268,0.6214999999999999
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,7,medium,red,79.68900000000001,0.07654757871224384,44.0,165.5737704918033,0.5530555555555555
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,medium,red,71.01,0.1436417405999155,57.89473684210527,88.23529411764707,0.06517467532467532
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,medium,red,71.01,0.1436417405999155,57.89473684210527,88.23529411764707,0.06517467532467532
10.0,0.38,0.38,1.6,0.169,27.0,90.0,0.99914,3.15,0.65,8.5,5,low,red,67.065,0.14910907328710954,30.0,85.0,0.6244625
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5,low,red,87.57900000000001,0.07764418410806243,38.46153846153847,163.23529411764704,0.20745208333333334
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,5,low,red,81.26700000000001,0.08613582388915549,37.5,147.14285714285717,0.5858823529411765
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.0666666666667,6,medium,red,87.31600000000027,0.08360437949516672,33.69565217391305,151.59817351598218,0.45257272727272724
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,medium,red,89.15700000000001,0.08075641845284161,53.57142857142857,156.94444444444443,0.49735
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,6,medium,red,75.48100000000002,0.09803791682675107,19.387755102040817,129.2792792792793,0.19175576923076923
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,low,red,77.322,0.08923721579886708,60.0,142.02898550724638,0.5248
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,5,low,red,92.313,0.07474570212212799,36.36363636363637,169.56521739130432,0.5675542857142857
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,6,medium,red,87.57900000000001,0.08335331529247877,33.69565217391305,152.05479452054794,0.45257272727272724
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6,medium,red,75.744,0.09769750739332489,19.387755102040817,129.7297297297297,0.19175576923076923
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,low,red,77.322,0.08923721579886708,60.0,142.02898550724638,0.5248
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,5,low,red,76.533,0.08885056119582402,56.41025641025641,142.64705882352942,0.5247421052631579
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,5,low,red,76.533,0.09015718709576262,74.07407407407408,140.5797101449275,0.5246473684210526
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,8,high,red,89.15700000000001,0.08075641845284161,51.724137931034484,156.94444444444443,0.49736
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,medium,red,89.15700000000001,0.08075641845284161,53.57142857142857,156.94444444444443,0.49735
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,7,medium,red,86.79,0.08987210508123054,47.05882352941176,141.02564102564102,0.36937777777777775
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7,medium,red,91.524,0.07211223285695555,69.81132075471697,175.75757575757575,0.49687
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,low,red,71.01,0.10702717927052527,31.76470588235294,118.42105263157896,0.5247684210526316
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,6,medium,red,86.001,0.13604492971011964,30.434782608695656,93.16239316239317,0.4544272727272727
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6,medium,red,86.001,0.07558051650562202,52.94117647058824,167.6923076923077,0.62166875
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6,medium,red,83.2395,0.07208116338997711,42.69662921348314,175.83333333333334,0.5513111111111111
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,low,red,71.01,0.10702717927052527,31.76470588235294,118.42105263157896,0.5247684210526316
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,5,low,red,82.845,0.10139416983523449,40.0,125.0,0.5859
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,7,medium,red,93.891,0.08414011992629751,46.666666666666664,150.63291139240508,0.5850470588235295
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6,medium,red,82.056,0.07799551525787268,53.125,162.5,0.43358260869565224
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,4,low,red,78.9,0.07858048162230671,46.15384615384615,161.29032258064515,0.4745904761904762
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,6,medium,red,82.056,0.08287023496148971,45.16129032258064,152.94117647058826,0.43280434782608695
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,6,medium,red,85.212,0.0809745106323053,35.8974358974359,156.52173913043478,0.414675
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,low,red,76.533,0.08885056119582402,64.15094339622641,142.64705882352942,0.585764705882353
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,low,red,76.533,0.08885056119582402,64.15094339622641,142.64705882352942,0.585764705882353
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,medium,red,78.9,0.09252217997465145,57.407407407407405,136.986301369863,0.4748952380952381
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,4,low,red,86.79,0.07719783385182624,59.375,164.17910447761193,0.43325217391304355
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,medium,red,78.9,0.09252217997465145,57.407407407407405,136.986301369863,0.4748952380952381
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,3,low,red,76.533,0.09538369069551696,40.816326530612244,132.87671232876713,0.47478571428571426
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,5,low,red,76.533,0.13066258999385885,33.33333333333333,97.0,0.7112714285714287
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,low,red,99.414,0.0673949343150864,50.0,188.0597014925373,0.26489066666666666
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6,medium,red,87.57900000000001,0.08677879400312859,52.27272727272727,146.05263157894737,0.38329230769230765
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,5,low,red,86.79,0.07028459499942388,31.11111111111111,180.327868852459,0.5518666666666666
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,low,red,69.432,0.14258555133079848,58.536585365853654,88.8888888888889,0.07263913043478261
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.5666666666667,7,medium,red,107.04100000000027,0.049513737726665355,17.97752808988764,255.97484276729622,0.4508272727272727
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,low,red,69.432,0.14258555133079848,58.536585365853654,88.8888888888889,0.07263913043478261
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,7,medium,red,107.304,0.04939238052635503,17.97752808988764,256.60377358490564,0.4508272727272727
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,3,low,red,80.47800000000001,0.08822286836153978,21.428571428571427,143.6619718309859,0.1751017543859649
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,low,red,83.634,0.09804624913312766,45.45454545454545,129.26829268292684,0.33276
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,4,low,red,79.68900000000001,0.07027318701451893,46.15384615384615,180.35714285714286,0.66332
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,low,red,83.634,0.09804624913312766,45.45454545454545,129.26829268292684,0.33276
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,4,low,red,81.26700000000001,0.08859684742884565,33.33333333333333,143.05555555555557,0.4748523809523809
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,5,low,red,84.423,0.09594541771792046,50.0,132.09876543209876,0.6636133333333333
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,4,low,red,86.001,0.07906884803665074,36.36363636363637,160.29411764705884,0.49796
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,5,low,red,76.533,0.0914638129957012,32.0,138.57142857142856,0.4743142857142857
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5,low,red,81.26700000000001,0.08367480034946533,39.130434782608695,151.47058823529414,0.4740285714285714
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5,low,red,83.634,0.07174115790228855,52.94117647058824,176.66666666666666,0.5236631578947368
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,low,red,89.946,0.062259577969003624,38.46153846153847,203.5714285714286,0.5848235294117647
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,6,medium,red,85.212,0.07275970520583955,36.36363636363637,174.19354838709677,0.47356190476190474
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6,medium,red,97.836,0.07257042397481499,44.44444444444444,174.64788732394368,0.5519111111111111
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,low,red,89.946,0.062259577969003624,38.46153846153847,203.5714285714286,0.5848235294117647
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,5,low,red,94.2855,0.06575772520695124,33.33333333333333,192.74193548387095,0.620925
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,low,red,76.533,0.10061019429527132,15.646258503401361,125.97402597402596,0.5244000000000001
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,7,medium,red,78.9,0.08111533586818757,53.57142857142857,156.25,0.7104214285714286
